file_name,field_name,position,table_short_name,category,record_count
FDA-CBER-2021-5683-1205937-1206029_27034_S1_M5_bnt162-01-S-ce.csv,EPOCH,25,bnt162-01-S-ce,phase1,3734
FDA-CBER-2021-5683-1205937-1206029_27034_S1_M5_bnt162-01-S-ce.csv,CESTDTC,26,bnt162-01-S-ce,phase1,3734
FDA-CBER-2021-5683-1205937-1206029_27034_S1_M5_bnt162-01-S-ce.csv,CEENDTC,27,bnt162-01-S-ce,phase1,3734
FDA-CBER-2021-5683-1205937-1206029_27034_S1_M5_bnt162-01-S-ce.csv,CESTDY,28,bnt162-01-S-ce,phase1,3734
FDA-CBER-2021-5683-1205937-1206029_27034_S1_M5_bnt162-01-S-ce.csv,CEENDY,29,bnt162-01-S-ce,phase1,3734
FDA-CBER-2021-5683-1205937-1206029_27034_S1_M5_bnt162-01-S-ce.csv,CEDUR,30,bnt162-01-S-ce,phase1,3734
FDA-CBER-2021-5683-1205937-1206029_27034_S1_M5_bnt162-01-S-ce.csv,CETPT,31,bnt162-01-S-ce,phase1,3734
FDA-CBER-2021-5683-1205937-1206029_27034_S1_M5_bnt162-01-S-ce.csv,CETPTNUM,32,bnt162-01-S-ce,phase1,3734
FDA-CBER-2021-5683-1205937-1206029_27034_S1_M5_bnt162-01-S-ce.csv,CETPTREF,33,bnt162-01-S-ce,phase1,3734
FDA-CBER-2021-5683-1205937-1206029_27034_S1_M5_bnt162-01-S-ce.csv,CERFTDTC,34,bnt162-01-S-ce,phase1,3734
FDA-CBER-2021-5683-1205937-1206029_27034_S1_M5_bnt162-01-S-ce.csv,CEEVINTX,35,bnt162-01-S-ce,phase1,3734
FDA-CBER-2021-5683-1205937-1206029_27034_S1_M5_bnt162-01-S-ce.csv,CEENRTPT,36,bnt162-01-S-ce,phase1,3734
FDA-CBER-2021-5683-1205937-1206029_27034_S1_M5_bnt162-01-S-ce.csv,CEENTPT,37,bnt162-01-S-ce,phase1,3734
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,STUDYID,1,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,DOMAIN,2,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,USUBJID,3,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,CMSEQ,4,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,CMTRT,5,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,CMMODIFY,6,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,CMDECOD,7,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,CMINDC,8,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,CMDOSTXT,9,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,CMDOSU,10,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,CMDOSFRQ,11,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,CMROUTE,12,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,EPOCH,13,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,CMSTDTC,14,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,CMENDTC,15,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,CMSTDY,16,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,CMENDY,17,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,CMSTRTPT,18,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,CMSTTPT,19,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,CMENRTPT,20,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206030-1206035_27034_S1_M5_bnt162-01-S-cm.csv,CMENTPT,21,bnt162-01-S-cm,phase1,261
FDA-CBER-2021-5683-1206036-1206040_27034_S1_M5_bnt162-01-S-co.csv,STUDYID,1,bnt162-01-S-co,phase1,206
FDA-CBER-2021-5683-1206036-1206040_27034_S1_M5_bnt162-01-S-co.csv,DOMAIN,2,bnt162-01-S-co,phase1,206
FDA-CBER-2021-5683-1206036-1206040_27034_S1_M5_bnt162-01-S-co.csv,RDOMAIN,3,bnt162-01-S-co,phase1,206
FDA-CBER-2021-5683-1206036-1206040_27034_S1_M5_bnt162-01-S-co.csv,USUBJID,4,bnt162-01-S-co,phase1,206
FDA-CBER-2021-5683-1206036-1206040_27034_S1_M5_bnt162-01-S-co.csv,COSEQ,5,bnt162-01-S-co,phase1,206
FDA-CBER-2021-5683-1206036-1206040_27034_S1_M5_bnt162-01-S-co.csv,IDVAR,6,bnt162-01-S-co,phase1,206
FDA-CBER-2021-5683-1206036-1206040_27034_S1_M5_bnt162-01-S-co.csv,IDVARVAL,7,bnt162-01-S-co,phase1,206
FDA-CBER-2021-5683-1206036-1206040_27034_S1_M5_bnt162-01-S-co.csv,COREF,8,bnt162-01-S-co,phase1,206
FDA-CBER-2021-5683-1206036-1206040_27034_S1_M5_bnt162-01-S-co.csv,COVAL,9,bnt162-01-S-co,phase1,206
FDA-CBER-2021-5683-1206036-1206040_27034_S1_M5_bnt162-01-S-co.csv,COVAL1,10,bnt162-01-S-co,phase1,206
FDA-CBER-2021-5683-1206036-1206040_27034_S1_M5_bnt162-01-S-co.csv,COEVAL,11,bnt162-01-S-co,phase1,206
FDA-CBER-2021-5683-1206036-1206040_27034_S1_M5_bnt162-01-S-co.csv,CODTC,12,bnt162-01-S-co,phase1,206
FDA-CBER-2021-5683-1206036-1206040_27034_S1_M5_bnt162-01-S-co.csv,CODY,13,bnt162-01-S-co,phase1,206
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,STUDYID,1,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,DOMAIN,2,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,USUBJID,3,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,SUBJID,4,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,RFSTDTC,5,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,RFENDTC,6,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,RFXSTDTC,7,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,RFXENDTC,8,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,RFICDTC,9,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,RFPENDTC,10,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,DTHDTC,11,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,DTHFL,12,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,SITEID,13,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,INVID,14,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,INVNAM,15,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,AGE,16,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,AGEU,17,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,SEX,18,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,RACE,19,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,ETHNIC,20,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,ARMCD,21,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,ARM,22,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,ACTARMCD,23,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,ACTARM,24,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206322-1206324_27034_S1_M5_bnt162-01-S-dm.csv,COUNTRY,25,bnt162-01-S-dm,phase1,144
FDA-CBER-2021-5683-1206325-1206339_27034_S1_M5_bnt162-01-S-ds.csv,STUDYID,1,bnt162-01-S-ds,phase1,616
FDA-CBER-2021-5683-1206325-1206339_27034_S1_M5_bnt162-01-S-ds.csv,DOMAIN,2,bnt162-01-S-ds,phase1,616
FDA-CBER-2021-5683-1206325-1206339_27034_S1_M5_bnt162-01-S-ds.csv,USUBJID,3,bnt162-01-S-ds,phase1,616
FDA-CBER-2021-5683-1206325-1206339_27034_S1_M5_bnt162-01-S-ds.csv,DSSEQ,4,bnt162-01-S-ds,phase1,616
FDA-CBER-2021-5683-1206325-1206339_27034_S1_M5_bnt162-01-S-ds.csv,DSTERM,5,bnt162-01-S-ds,phase1,616
FDA-CBER-2021-5683-1206325-1206339_27034_S1_M5_bnt162-01-S-ds.csv,DSDECOD,6,bnt162-01-S-ds,phase1,616
FDA-CBER-2021-5683-1206325-1206339_27034_S1_M5_bnt162-01-S-ds.csv,DSCAT,7,bnt162-01-S-ds,phase1,616
FDA-CBER-2021-5683-1206325-1206339_27034_S1_M5_bnt162-01-S-ds.csv,DSSCAT,8,bnt162-01-S-ds,phase1,616
FDA-CBER-2021-5683-1206325-1206339_27034_S1_M5_bnt162-01-S-ds.csv,EPOCH,9,bnt162-01-S-ds,phase1,616
FDA-CBER-2021-5683-1206325-1206339_27034_S1_M5_bnt162-01-S-ds.csv,DSSTDTC,10,bnt162-01-S-ds,phase1,616
FDA-CBER-2021-5683-1206325-1206339_27034_S1_M5_bnt162-01-S-ds.csv,DSSTDY,11,bnt162-01-S-ds,phase1,616
FDA-CBER-2021-5683-1206340-1206342_27034_S1_M5_bnt162-01-S-dv.csv,STUDYID,1,bnt162-01-S-dv,phase1,136
FDA-CBER-2021-5683-1206340-1206342_27034_S1_M5_bnt162-01-S-dv.csv,DOMAIN,2,bnt162-01-S-dv,phase1,136
FDA-CBER-2021-5683-1206340-1206342_27034_S1_M5_bnt162-01-S-dv.csv,USUBJID,3,bnt162-01-S-dv,phase1,136
FDA-CBER-2021-5683-1206340-1206342_27034_S1_M5_bnt162-01-S-dv.csv,DVSEQ,4,bnt162-01-S-dv,phase1,136
FDA-CBER-2021-5683-1206340-1206342_27034_S1_M5_bnt162-01-S-dv.csv,DVREFID,5,bnt162-01-S-dv,phase1,136
FDA-CBER-2021-5683-1206340-1206342_27034_S1_M5_bnt162-01-S-dv.csv,DVTERM,6,bnt162-01-S-dv,phase1,136
FDA-CBER-2021-5683-1206340-1206342_27034_S1_M5_bnt162-01-S-dv.csv,DVDECOD,7,bnt162-01-S-dv,phase1,136
FDA-CBER-2021-5683-1206340-1206342_27034_S1_M5_bnt162-01-S-dv.csv,EPOCH,8,bnt162-01-S-dv,phase1,136
FDA-CBER-2021-5683-1206340-1206342_27034_S1_M5_bnt162-01-S-dv.csv,DVSTDTC,9,bnt162-01-S-dv,phase1,136
FDA-CBER-2021-5683-1206340-1206342_27034_S1_M5_bnt162-01-S-dv.csv,DVSTDY,10,bnt162-01-S-dv,phase1,136
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,STUDYID,1,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,DOMAIN,2,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,USUBJID,3,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,ECSEQ,4,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,ECTRT,5,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,ECPRESP,6,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,ECOCCUR,7,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,ECDOSE,8,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,ECDOSU,9,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,ECDOSFRM,10,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,ECROUTE,11,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,ECLOC,12,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,ECLAT,13,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,ECDIR,14,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,VISITNUM,15,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,VISIT,16,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,EPOCH,17,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,ECSTDTC,18,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,ECENDTC,19,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,ECSTDY,20,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206343-1206348_27034_S1_M5_bnt162-01-S-ec.csv,ECENDY,21,bnt162-01-S-ec,phase1,264
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,STUDYID,1,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,DOMAIN,2,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,USUBJID,3,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,EGSEQ,4,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,EGTESTCD,5,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,EGTEST,6,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,EGCAT,7,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,EGPOS,8,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,EGORRES,9,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,EGORRESU,10,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,EGSTRESC,11,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,EGSTRESN,12,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,EGSTRESU,13,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,EGSTAT,14,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,EGREASND,15,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,EGMETHOD,16,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,EGBLFL,17,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,EGEVAL,18,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,VISITNUM,19,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,VISIT,20,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,EPOCH,21,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,EGDTC,22,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206349-1206363_27034_S1_M5_bnt162-01-S-eg.csv,EGDY,23,bnt162-01-S-eg,phase1,629
FDA-CBER-2021-5683-1206364-1206369_27034_S1_M5_bnt162-01-S-ex.csv,STUDYID,1,bnt162-01-S-ex,phase1,250
FDA-CBER-2021-5683-1206364-1206369_27034_S1_M5_bnt162-01-S-ex.csv,DOMAIN,2,bnt162-01-S-ex,phase1,250
FDA-CBER-2021-5683-1206364-1206369_27034_S1_M5_bnt162-01-S-ex.csv,USUBJID,3,bnt162-01-S-ex,phase1,250
FDA-CBER-2021-5683-1206364-1206369_27034_S1_M5_bnt162-01-S-ex.csv,EXSEQ,4,bnt162-01-S-ex,phase1,250
FDA-CBER-2021-5683-1206364-1206369_27034_S1_M5_bnt162-01-S-ex.csv,EXTRT,5,bnt162-01-S-ex,phase1,250
FDA-CBER-2021-5683-1206364-1206369_27034_S1_M5_bnt162-01-S-ex.csv,EXDOSE,6,bnt162-01-S-ex,phase1,250
FDA-CBER-2021-5683-1206364-1206369_27034_S1_M5_bnt162-01-S-ex.csv,EXDOSU,7,bnt162-01-S-ex,phase1,250
FDA-CBER-2021-5683-1206364-1206369_27034_S1_M5_bnt162-01-S-ex.csv,EXDOSFRM,8,bnt162-01-S-ex,phase1,250
FDA-CBER-2021-5683-1206364-1206369_27034_S1_M5_bnt162-01-S-ex.csv,EXROUTE,9,bnt162-01-S-ex,phase1,250
FDA-CBER-2021-5683-1206364-1206369_27034_S1_M5_bnt162-01-S-ex.csv,EXLOC,10,bnt162-01-S-ex,phase1,250
FDA-CBER-2021-5683-1206364-1206369_27034_S1_M5_bnt162-01-S-ex.csv,EXLAT,11,bnt162-01-S-ex,phase1,250
FDA-CBER-2021-5683-1206364-1206369_27034_S1_M5_bnt162-01-S-ex.csv,EXDIR,12,bnt162-01-S-ex,phase1,250
FDA-CBER-2021-5683-1206364-1206369_27034_S1_M5_bnt162-01-S-ex.csv,VISITNUM,13,bnt162-01-S-ex,phase1,250
FDA-CBER-2021-5683-1206364-1206369_27034_S1_M5_bnt162-01-S-ex.csv,VISIT,14,bnt162-01-S-ex,phase1,250
FDA-CBER-2021-5683-1206364-1206369_27034_S1_M5_bnt162-01-S-ex.csv,EPOCH,15,bnt162-01-S-ex,phase1,250
FDA-CBER-2021-5683-1206364-1206369_27034_S1_M5_bnt162-01-S-ex.csv,EXSTDTC,16,bnt162-01-S-ex,phase1,250
FDA-CBER-2021-5683-1206364-1206369_27034_S1_M5_bnt162-01-S-ex.csv,EXENDTC,17,bnt162-01-S-ex,phase1,250
FDA-CBER-2021-5683-1206364-1206369_27034_S1_M5_bnt162-01-S-ex.csv,EXSTDY,18,bnt162-01-S-ex,phase1,250
FDA-CBER-2021-5683-1206364-1206369_27034_S1_M5_bnt162-01-S-ex.csv,EXENDY,19,bnt162-01-S-ex,phase1,250
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,STUDYID,1,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,DOMAIN,2,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,USUBJID,3,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FASEQ,4,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FAGRPID,5,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FALNKID,6,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FALNKGRP,7,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FATESTCD,8,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FATEST,9,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FAOBJ,10,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FACAT,11,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FASCAT,12,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FAORRES,13,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FASTRESC,14,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FASTAT,15,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FAREASND,16,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FAEVAL,17,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,VISITNUM,18,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,VISIT,19,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,EPOCH,20,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FADTC,21,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FADY,22,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FATPT,23,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FATPTNUM,24,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FATPTREF,25,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FARFTDTC,26,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FAEVLINT,27,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1206370-1208269_27034_S1_M5_bnt162-01-S-face.csv,FAEVINTX,28,bnt162-01-S-face,phase1,76038
FDA-CBER-2021-5683-1208270-1208320_27034_S1_M5_bnt162-01-S-is.csv,STUDYID,1,bnt162-01-S-is,phase1,2070
FDA-CBER-2021-5683-1208270-1208320_27034_S1_M5_bnt162-01-S-is.csv,DOMAIN,2,bnt162-01-S-is,phase1,2070
FDA-CBER-2021-5683-1208270-1208320_27034_S1_M5_bnt162-01-S-is.csv,USUBJID,3,bnt162-01-S-is,phase1,2070
FDA-CBER-2021-5683-1208270-1208320_27034_S1_M5_bnt162-01-S-is.csv,ISSEQ,4,bnt162-01-S-is,phase1,2070
FDA-CBER-2021-5683-1208270-1208320_27034_S1_M5_bnt162-01-S-is.csv,ISREFID,5,bnt162-01-S-is,phase1,2070
FDA-CBER-2021-5683-1208270-1208320_27034_S1_M5_bnt162-01-S-is.csv,ISTESTCD,6,bnt162-01-S-is,phase1,2070
FDA-CBER-2021-5683-1208270-1208320_27034_S1_M5_bnt162-01-S-is.csv,ISTEST,7,bnt162-01-S-is,phase1,2070
FDA-CBER-2021-5683-1208270-1208320_27034_S1_M5_bnt162-01-S-is.csv,ISCAT,8,bnt162-01-S-is,phase1,2070
FDA-CBER-2021-5683-1208270-1208320_27034_S1_M5_bnt162-01-S-is.csv,ISORRES,9,bnt162-01-S-is,phase1,2070
